OBJECTID_1,name,MGRS_10km,POINT_X,POINT_Y
"1173",Chionomys nivalis,33TWK12,15.18861408930,44.47816053500
"1174",Chionomys nivalis,33TWK05,15.06316358130,44.74837502980
"1175",Chionomys nivalis,33TWK36,15.41107399950,44.83766934310
"1176",Chionomys nivalis,33TWK31,15.43941916530,44.38744278360
"1177",Chionomys nivalis,33TWK30,15.43874720810,44.29741573480
"1178",Chionomys nivalis,33TWJ49,15.56323829730,44.20683872290
"1179",Chionomys nivalis,33TWK60,15.81478719710,44.29535238600
"1180",Chionomys nivalis,33TWK70,15.90847931100,44.29463984610
"1181",Chionomys nivalis,33TXJ29,16.56429909170,44.19751585240
"1182",Chionomys nivalis,33TXJ27,16.55955797640,44.01751604750
"1183",Chionomys nivalis,33TXJ26,16.55720391050,43.92751385860
"1184",Chionomys nivalis,33TXJ66,17.08717301670,43.91905440970
"1185",Chionomys nivalis,33TYJ04,17.54536801190,43.72969922170
"1186",Chionomys nivalis,33TYJ14,17.66940247280,43.72686786530
"1187",Chionomys nivalis,33TYJ24,17.79341841290,43.72390208450
"1188",Chionomys nivalis,33TYJ34,17.91741497720,43.72080193530
"1189",Chionomys nivalis,34TCN19,18.71976078000,43.28510394430
"1190",Chionomys nivalis,34TCN47,19.09491880840,43.11188128150
"1191",Chionomys nivalis,34TCN54,19.22555108060,42.84383785960
"1192",Chionomys nivalis,34TCN92,19.71862752530,42.67031330670
"1193",Chionomys nivalis,34TDN00,19.84396936130,42.49153508590
"1194",Chionomys nivalis,34TDM85,20.81874605910,42.04691051370
"1195",Chionomys nivalis,34TDM84,20.81900149080,41.95684430050
"1196",Chionomys nivalis,34TDM95,20.93958189000,42.04703772920
"1197",Chionomys nivalis,34TDL85,20.82124875540,41.14618457840
"1198",Chionomys nivalis,34TEL14,21.17850717520,41.05610419620
"1199",Chionomys nivalis,34TEL13,21.17826420960,40.96602240000
"1200",Chionomys nivalis,34TDL83,20.82173579050,40.96602240000
"1201",Chionomys nivalis,34TEN98,22.16954434020,43.21181256670
"1202",Chionomys nivalis,34TFN08,22.29262501540,43.21048792790
"1203",Chionomys nivalis,34TFN38,22.66181106430,43.20571991110
"1204",Chionomys nivalis,34TFN49,22.78748242750,43.29386912780
"1205",Clethrionomys glareolus,33TUM83,13.50513284050,46.35880886780
"1206",Clethrionomys glareolus,33TUM92,13.63731751230,46.27046116660
"1207",Clethrionomys glareolus,33TVM12,13.89682146100,46.27325993090
"1208",Clethrionomys glareolus,33TVM03,13.76504187040,46.36191170500
"1209",Clethrionomys glareolus,33TVM04,13.76300937850,46.45188776340
"1210",Clethrionomys glareolus,33TUM94,13.63283577440,46.45040554490
"1211",Clethrionomys glareolus,33TVM14,13.89319273400,46.45322184640
"1212",Clethrionomys glareolus,33TVM15,13.89136530700,46.54320058800
"1213",Clethrionomys glareolus,33TVM05,13.76096713550,46.54186233090
"1214",Clethrionomys glareolus,33TUL98,13.64615370360,45.91055434770
"1215",Clethrionomys glareolus,33TVL08,13.80773032360,45.91234852350
"1216",Clethrionomys glareolus,33TVL07,13.77703525010,45.82202405640
"1217",Clethrionomys glareolus,33TVL19,13.90220000500,46.00330598030
"1218",Clethrionomys glareolus,33TVM32,14.18909587810,46.27570041490
"1219",Clethrionomys glareolus,33TVM30,14.12637543930,46.09523648880
"1220",Clethrionomys glareolus,33TVL38,14.19435176210,45.91572854330
"1221",Clethrionomys glareolus,33TVL48,14.29076974010,45.91637376400
"1222",Clethrionomys glareolus,33TVL49,14.28962044290,46.00637092180
"1223",Clethrionomys glareolus,33TVL59,14.41877288430,46.00710073310
"1224",Clethrionomys glareolus,33TVL69,14.54792981230,46.00768459970
"1225",Clethrionomys glareolus,33TVL68,14.54866124450,45.91768334700
"1226",Clethrionomys glareolus,33TVL79,14.67709023020,46.00812251010
"1227",Clethrionomys glareolus,33TVM60,14.54719489000,46.09768441990
"1228",Clethrionomys glareolus,33TVM50,14.41782801990,46.09709872700
"1229",Clethrionomys glareolus,33TVM51,14.38419367340,46.18691770850
"1230",Clethrionomys glareolus,33TVM41,14.28730536660,46.18636089920
"1231",Clethrionomys glareolus,33TVM42,14.28613952200,46.27635371940
"1232",Clethrionomys glareolus,33TVM52,14.41592472400,46.27709040020
"1233",Clethrionomys glareolus,33TVM43,14.28496809580,46.36634509370
"1234",Clethrionomys glareolus,33TVM53,14.41496623890,46.36708407940
"1235",Clethrionomys glareolus,33TVM63,14.57760345230,46.36779426890
"1236",Clethrionomys glareolus,33TVM64,14.54421988640,46.45766937650
"1237",Clethrionomys glareolus,33TVM72,14.67550781460,46.27812179500
"1238",Clethrionomys glareolus,33TVM71,14.67603780420,46.18812346130
"1239",Clethrionomys glareolus,33TVM92,14.93510105530,46.27856383630
"1240",Clethrionomys glareolus,33TVM84,14.83724583040,46.45845548650
"1241",Clethrionomys glareolus,33TWM04,15.03258306770,46.45856664450
"1242",Clethrionomys glareolus,33TWM03,15.09758829150,46.36853274110
"1243",Clethrionomys glareolus,33TVL34,14.16720036280,45.55550849570
"1244",Clethrionomys glareolus,33TVL54,14.42343042790,45.55708918340
"1245",Clethrionomys glareolus,33TVL56,14.42158066200,45.73709811930
"1246",Clethrionomys glareolus,33TVL76,14.67865020830,45.73811037100
"1247",Clethrionomys glareolus,33TVL63,14.55226676640,45.46765558910
"1248",Clethrionomys glareolus,33TVL73,14.68018814070,45.46808537330
"1249",Clethrionomys glareolus,33TWM16,15.22878288510,46.63833209150
"1250",Clethrionomys glareolus,33TWM15,15.19565949710,46.54840569850
"1251",Clethrionomys glareolus,33TWM14,15.16275416990,46.45845548650
"1252",Clethrionomys glareolus,33TWM24,15.32555979200,46.45811417920
"1253",Clethrionomys glareolus,33TWM34,15.45578011360,46.45766937650
"1254",Clethrionomys glareolus,33TWM35,15.45653279860,46.54766203570
"1255",Clethrionomys glareolus,33TWM26,15.32663767060,46.63810085430
"1256",Clethrionomys glareolus,33TWM45,15.58696454170,46.54706712330
"1257",Clethrionomys glareolus,33TWM43,15.58503376100,46.36708407930
"1258",Clethrionomys glareolus,33TWM53,15.71503190440,46.36634509380
"1259",Clethrionomys glareolus,33TWM52,15.71386047800,46.27635371930
"1260",Clethrionomys glareolus,33TWM56,15.71858000680,46.63631054390
"1261",Clethrionomys glareolus,33TWM66,15.84921740480,46.63541544330
"1262",Clethrionomys glareolus,33TWM10,15.19406184060,46.09841655780
"1263",Clethrionomys glareolus,33TVL96,14.93572955170,45.73854420730
"1264",Clethrionomys glareolus,33TWL27,15.32186731590,45.82811584570
"1265",Clethrionomys glareolus,33TWL29,15.32290976980,46.00812251010
"1266",Clethrionomys glareolus,33TWL39,15.45207018780,46.00768459970
"1267",Clethrionomys glareolus,33TWL38,15.45133875570,45.91768334690
"1268",Clethrionomys glareolus,33TWL48,15.58028673800,45.91710130050
"1269",Clethrionomys glareolus,33TWM41,15.61580632620,46.18691770850
"1270",Clethrionomys glareolus,33TUL92,13.62659685110,45.37025677620
"1271",Clethrionomys glareolus,33TVL31,14.17116067690,45.28549903130
"1272",Clethrionomys glareolus,33TVL32,14.16984680400,45.37550364020
"1273",Clethrionomys glareolus,33TVL82,14.80841661400,45.37835981780
"1274",Clethrionomys glareolus,33TVK96,14.90503330490,44.83836967260
"1275",Clethrionomys glareolus,33TWK05,15.06316358130,44.74837502980
"1276",Clethrionomys glareolus,33TWK06,15.09496669530,44.83836967260
"1277",Clethrionomys glareolus,33TWK19,15.19067789090,45.10831501010
"1278",Clethrionomys glareolus,33TWL00,15.06365959130,45.19847330240
"1279",Clethrionomys glareolus,33TWL01,15.06376020150,45.28848868190
"1280",Clethrionomys glareolus,33TWL13,15.22399660960,45.46830742140
"1281",Clethrionomys glareolus,33TWL23,15.31981185920,45.46808537340
"1282",Clethrionomys glareolus,33TWL43,15.57565123790,45.46708255690
"1283",Clethrionomys glareolus,33TWL15,15.19250180450,45.64839178930
"1284",Clethrionomys glareolus,33TWL57,15.70808641450,45.82637516060
"1285",Clethrionomys glareolus,33TWM98,16.24521868860,46.81177708630
"1286",Clethrionomys glareolus,33TWM97,16.24314683910,46.72180699250
"1287",Clethrionomys glareolus,33TWM96,16.24108491770,46.63183540740
"1288",Clethrionomys glareolus,33TWM95,16.23903286470,46.54186233100
"1289",Clethrionomys glareolus,33TWM94,16.23699062140,46.45188776330
"1290",Clethrionomys glareolus,33TWM85,16.10863469310,46.54320058790
"1291",Clethrionomys glareolus,33TWM86,16.11047089830,46.63317785210
"1292",Clethrionomys glareolus,33TWM77,15.98147614670,46.72435072800
"1293",Clethrionomys glareolus,33TXM05,16.36942122690,46.54037547490
"1294",Clethrionomys glareolus,33TXM15,16.49979874810,46.53874004930
"1295",Clethrionomys glareolus,33TXM24,16.62747808170,46.44699682240
"1296",Clethrionomys glareolus,33TXM13,16.49486715960,46.35880886790
"1297",Clethrionomys glareolus,33TXM08,16.37625753370,46.81027622600
"1298",Clethrionomys glareolus,33TWL59,15.71037955690,46.00637092180
"1299",Clethrionomys glareolus,33TWL77,15.96554035880,45.82448957520
"1300",Clethrionomys glareolus,33TWL64,15.83279963730,45.55550849580
"1301",Clethrionomys glareolus,33TWL95,16.21904239920,45.64204958940
"1302",Clethrionomys glareolus,33TXL03,16.31058357900,45.46100797460
"1303",Clethrionomys glareolus,33TXL23,16.59875852880,45.45734331720
"1304",Clethrionomys glareolus,33TXL24,16.60130786720,45.54731950280
"1305",Clethrionomys glareolus,33TXM41,16.91167293900,46.17258968420
"1306",Clethrionomys glareolus,33TXL88,17.38463985150,45.89368682250
"1307",Clethrionomys glareolus,33TXL73,17.23784116490,45.44660657230
"1308",Clethrionomys glareolus,33TXL70,17.25996335450,45.17611977400
"1309",Clethrionomys glareolus,33TXL81,17.35812466920,45.26415636220
"1310",Clethrionomys glareolus,33TYL10,17.73579759240,45.16571214750
"1311",Clethrionomys glareolus,33TYL16,17.72887495830,45.70595489290
"1312",Clethrionomys glareolus,33TWK46,15.56934280710,44.83699588470
"1313",Clethrionomys glareolus,33TXK02,16.35210725390,44.47030668460
"1314",Clethrionomys glareolus,33TXK12,16.44581617650,44.46916451020
"1315",Clethrionomys glareolus,33TXJ29,16.56429909170,44.19751585240
"1316",Clethrionomys glareolus,33TXJ27,16.55955797640,44.01751604750
"1317",Clethrionomys glareolus,33TXJ26,16.55720391050,43.92751385860
"1318",Clethrionomys glareolus,33TXJ66,17.08717301670,43.91905440970
"1319",Clethrionomys glareolus,33TXJ87,17.27565857060,44.00548763820
"1320",Clethrionomys glareolus,33TXK61,17.03880407120,44.37008308650
"1321",Clethrionomys glareolus,33TXK62,17.07408418970,44.45948068520
"1322",Clethrionomys glareolus,33TYK24,17.83622673730,44.62313767800
"1323",Clethrionomys glareolus,34TBP62,18.09127899180,43.54095316050
"1324",Clethrionomys glareolus,34TBP74,18.20658158710,43.72390208400
"1325",Clethrionomys glareolus,34TBP84,18.33059752730,43.72686786490
"1326",Clethrionomys glareolus,34TBP85,18.35860030790,43.81754773750
"1327",Clethrionomys glareolus,34TBN88,18.35424986590,43.18718778340
"1328",Clethrionomys glareolus,33TYL31,17.96436630160,45.25001445980
"1329",Clethrionomys glareolus,34TBR91,18.38719611630,45.25861070740
"1330",Clethrionomys glareolus,34TBR76,18.10968676320,45.70198768510
"1331",Clethrionomys glareolus,34TCR25,18.78790112090,45.62712615770
"1332",Clethrionomys glareolus,34TCR24,18.79142960350,45.53718312790
"1333",Clethrionomys glareolus,34TCR23,18.76215883500,45.44660657180
"1334",Clethrionomys glareolus,34TCR22,18.76570864810,45.35666229190
"1335",Clethrionomys glareolus,34TCR21,18.76924174950,45.26671637300
"1336",Clethrionomys glareolus,34TCQ09,18.52234218620,45.08159042180
"1337",Clethrionomys glareolus,34TCR35,18.88320295020,45.62893863290
"1338",Clethrionomys glareolus,34TCR43,19.01774816160,45.45133008560
"1339",Clethrionomys glareolus,34TCR42,19.02089322940,45.36137109550
"1340",Clethrionomys glareolus,34TCR55,19.17238920070,45.63392689060
"1341",Clethrionomys glareolus,33TYK29,17.82560140810,45.07350033720
"1342",Clethrionomys glareolus,34TCR07,18.49063177970,45.80100596610
"1343",Clethrionomys glareolus,34TCR17,18.65225257280,45.80443711850
"1344",Clethrionomys glareolus,34TCR27,18.71468205030,45.80570349010
"1345",Clethrionomys glareolus,34TCR37,18.87639617560,45.80883102220
"1346",Clethrionomys glareolus,34TCR61,19.27886412090,45.27553650410
"1347",Clethrionomys glareolus,34TCQ69,19.28427985130,45.09558490130
"1348",Clethrionomys glareolus,34TCQ79,19.41131931170,45.09742323240
"1349",Clethrionomys glareolus,34TCR71,19.40630415610,45.27738634160
"1350",Clethrionomys glareolus,34TCR80,19.53606873130,45.18910791600
"1351",Clethrionomys glareolus,34TCR90,19.66333069230,45.19066853250
"1352",Clethrionomys glareolus,34TDR00,19.82284771060,45.19241835760
"1353",Clethrionomys glareolus,34TDQ09,19.76021053890,45.10173847580
"1354",Clethrionomys glareolus,34TDR41,20.29866395140,45.28635317470
"1355",Clethrionomys glareolus,34TDR40,20.29977051710,45.19634444990
"1356",Clethrionomys glareolus,34TDR20,20.01292233460,45.19421945660
"1357",Clethrionomys glareolus,34TDQ19,19.91958523390,45.10336352260
"1358",Clethrionomys glareolus,34TCP99,19.68591725520,44.20066872310
"1359",Clethrionomys glareolus,34TCQ61,19.30544118040,44.37571654380
"1360",Clethrionomys glareolus,34TCP66,19.31827086880,43.92574861710
"1361",Clethrionomys glareolus,34TCP76,19.44279608950,43.92751385820
"1362",Clethrionomys glareolus,34TDQ10,19.93454702820,44.29328923500
"1363",Clethrionomys glareolus,34TDP68,20.56258733970,44.11735733880
"1364",Clethrionomys glareolus,34TEP47,21.56153048570,44.02678087770
"1365",Clethrionomys glareolus,34TEP58,21.68734816960,44.11612701360
"1366",Clethrionomys glareolus,34TEQ62,21.81728855150,44.47539212650
"1367",Clethrionomys glareolus,34TEQ72,21.94300943540,44.47442326780
"1368",Clethrionomys glareolus,34TEQ71,21.94156306570,44.38440714350
"1369",Clethrionomys glareolus,34TEP78,21.93726423890,44.11435000180
"1370",Clethrionomys glareolus,34TEP88,22.09390000850,44.11295175250
"1371",Clethrionomys glareolus,34TFP07,22.31009941070,44.02064929180
"1372",Clethrionomys glareolus,34TFQ04,22.32420519340,44.65069111450
"1373",Clethrionomys glareolus,34TEN98,22.16954434020,43.21181256670
"1374",Clethrionomys glareolus,34TFN08,22.29262501540,43.21048792790
"1375",Clethrionomys glareolus,34TFN38,22.66181106430,43.20571991110
"1376",Clethrionomys glareolus,34TFN48,22.78485164290,43.20386597120
"1377",Clethrionomys glareolus,34TFN58,22.90788011460,43.20187978630
"1378",Clethrionomys glareolus,34TFN49,22.78748242750,43.29386912780
"1379",Clethrionomys glareolus,34TEP30,21.43219683420,43.39706647500
"1380",Clethrionomys glareolus,34TEN47,21.55322523690,43.12640544910
"1381",Clethrionomys glareolus,34TEN27,21.30735220510,43.12733005070
"1382",Clethrionomys glareolus,34TEN73,21.94757274700,42.76361009170
"1383",Clethrionomys glareolus,34TEN82,22.03734508330,42.67278336700
"1384",Clethrionomys glareolus,34TFN03,22.28322639730,42.76034612720
"1385",Clethrionomys glareolus,34TFN00,22.27769006030,42.49024321080
"1386",Clethrionomys glareolus,34TFM40,22.73950588900,41.58354520660
"1387",Clethrionomys glareolus,34TFM42,22.74436202020,41.76360544440
"1388",Clethrionomys glareolus,34TFM44,22.74926259650,41.94365955410
"1389",Clethrionomys glareolus,34TFM62,22.98483296850,41.75970157710
"1390",Clethrionomys glareolus,34TFL06,22.25283444890,41.22958671830
"1391",Clethrionomys glareolus,34TEL14,21.17850717520,41.05610419620
"1392",Clethrionomys glareolus,34TEM31,21.42055360900,41.68600902560
"1393",Clethrionomys glareolus,34TEM32,21.42114149280,41.77607751720
"1394",Clethrionomys glareolus,34TDM71,20.69960265670,41.68638589690
"1395",Clethrionomys glareolus,34TDM70,20.70002067520,41.59631479880
"1396",Clethrionomys glareolus,34TDM81,20.81976083050,41.68663714800
"1397",Clethrionomys glareolus,34TDM95,20.93958189000,42.04703772920
"1398",Clethrionomys glareolus,34TDM96,20.93949635560,42.13710292280
"1399",Clethrionomys glareolus,34TEM07,21.09094898530,42.22714125630
"1400",Clethrionomys glareolus,34TEM17,21.15145226060,42.22707732750
"1401",Clethrionomys glareolus,34TCN85,19.55931642840,42.93857004010
"1402",Clethrionomys glareolus,34TCN94,19.71491114180,42.85037746190
"1403",Clethrionomys glareolus,34TCN92,19.71862752530,42.67031330670
"1404",Clethrionomys glareolus,34TDN22,20.08467933120,42.67382347870
"1405",Clethrionomys glareolus,34TDN33,20.20556182450,42.76478030490
"1406",Clethrionomys glareolus,34TDN43,20.32777413190,42.76556290350
"1407",Clethrionomys glareolus,34TDN54,20.41834858670,42.85610679060
"1408",Clethrionomys glareolus,34TDP00,19.82699869810,43.39186717670
"1409",Clethrionomys glareolus,34TDN19,19.95200119240,43.30303659060
"1410",Clethrionomys glareolus,34TDP40,20.32084749510,43.39586652430
"1411",Clethrionomys glareolus,34TDP50,20.47535272050,43.39667410760
"1412",Clethrionomys glareolus,34TDN59,20.47612727420,43.30663253160
"1413",Clethrionomys glareolus,34TDN89,20.81504432190,43.30768826330
"1414",Clethrionomys glareolus,34TCN44,19.10323864380,42.84187637260
"1415",Clethrionomys glareolus,34TCN47,19.09491880840,43.11188128150
"1416",Clethrionomys glareolus,34TCN26,18.85240646630,43.01753949590
"1417",Clethrionomys glareolus,34TCN19,18.71976078000,43.28510394430
"1418",Clethrionomys glareolus,34TBP95,18.48277847200,43.82035215470
"1419",Clethrionomys glareolus,34TBP92,18.46222036710,43.54979506600
"1420",Clethrionomys glareolus,34TBP91,18.46598830220,43.45984046290
"1421",Clethrionomys glareolus,34TCP04,18.54671497500,43.73170837500
"1422",Clethrionomys glareolus,34TCP94,19.69580655770,43.75060893550
"1423",Clethrionomys glareolus,34TDP22,20.07115549410,43.57419629030
"1424",Clethrionomys glareolus,34TDP64,20.56521945380,43.75722336010
"1425",Cricetus cricetus,33TWM83,16.13798948030,46.36291173500
"1426",Cricetus cricetus,33TWM93,16.23495812970,46.36191170500
"1427",Cricetus cricetus,33TXM02,16.36268248760,46.27046116660
"1428",Cricetus cricetus,33TXM41,16.91167293900,46.17258968420
"1429",Cricetus cricetus,33TXM50,17.03787095550,46.08040520000
"1430",Cricetus cricetus,33TXL79,17.25949648050,45.98623776020
"1431",Cricetus cricetus,33TXL87,17.34774742680,45.80443711850
"1432",Cricetus cricetus,33TYL16,17.72887495830,45.70595489290
"1433",Cricetus cricetus,34TBR74,18.11891491540,45.52219712240
"1434",Cricetus cricetus,34TBR77,18.10503981600,45.79188028670
"1435",Cricetus cricetus,34TCR24,18.79142960350,45.53718312790
"1436",Cricetus cricetus,34TCR25,18.78790112090,45.62712615770
"1437",Cricetus cricetus,34TCR35,18.88320295020,45.62893863290
"1438",Cricetus cricetus,34TCR27,18.71468205030,45.80570349010
"1439",Cricetus cricetus,34TCR17,18.65225257280,45.80443711850
"1440",Cricetus cricetus,34TCR18,18.61536014840,45.89368682210
"1441",Cricetus cricetus,34TCR28,18.74415566920,45.89630334090
"1442",Cricetus cricetus,34TCR48,19.00179764460,45.90110110850
"1443",Cricetus cricetus,34TCR58,19.13064212940,45.90328226120
"1444",Cricetus cricetus,34TCR59,19.12761470780,45.99323849060
"1445",Cricetus cricetus,34TCR57,19.13365520040,45.81332445490
"1446",Cricetus cricetus,34TCR67,19.26230660270,45.81535405090
"1447",Cricetus cricetus,34TCR66,19.26509895500,45.72538834560
"1448",Cricetus cricetus,34TCR68,19.22652873860,45.90480500460
"1449",Cricetus cricetus,34TCR69,19.25668196280,45.99528079370
"1450",Cricetus cricetus,34TCR79,19.41863573140,45.99763096900
"1451",Cricetus cricetus,34TCR78,19.38837316380,45.90720888630
"1452",Cricetus cricetus,34TCR77,19.39097129060,45.81723884540
"1453",Cricetus cricetus,34TCR76,19.39355711330,45.72726726740
"1454",Cricetus cricetus,34TCR45,19.01141325310,45.63124328310
"1455",Cricetus cricetus,34TCR55,19.17238920070,45.63392689060
"1456",Cricetus cricetus,34TCR53,19.14556564660,45.45347747700
"1457",Cricetus cricetus,34TCR42,19.02089322940,45.36137109550
"1458",Cricetus cricetus,34TCR52,19.18109639510,45.36402960090
"1459",Cricetus cricetus,34TCR54,19.14260914570,45.54344158270
"1460",Cricetus cricetus,34TCR62,19.27613704740,45.36550997850
"1461",Cricetus cricetus,34TCR63,19.27339706920,45.45548190050
"1462",Cricetus cricetus,34TCR64,19.27064411170,45.54545226950
"1463",Cricetus cricetus,34TCR65,19.23507141600,45.63491277910
"1464",Cricetus cricetus,34TCR75,19.39613070370,45.63729415300
"1465",Cricetus cricetus,34TCR74,19.39869213280,45.54731950250
"1466",Cricetus cricetus,34TCR73,19.40124147140,45.45734331680
"1467",Cricetus cricetus,34TCR72,19.40377878930,45.36736559620
"1468",Cricetus cricetus,34TCR82,19.53143248210,45.36907861500
"1469",Cricetus cricetus,34TCR92,19.62659685170,45.37025677600
"1470",Cricetus cricetus,34TCR93,19.68941642120,45.46100797390
"1471",Cricetus cricetus,34TCR94,19.65482348130,45.55062346160
"1472",Cricetus cricetus,34TCR84,19.52675224440,45.54904324470
"1473",Cricetus cricetus,34TCR83,19.52909789390,45.45906168870
"1474",Cricetus cricetus,34TCR85,19.52439546930,45.63902328210
"1475",Cricetus cricetus,34TCR95,19.65267142540,45.64060843790
"1476",Cricetus cricetus,34TCR96,19.65050915070,45.73059191130
"1477",Cricetus cricetus,34TCR86,19.52202750400,45.72900180080
"1478",Cricetus cricetus,34TCR87,19.51964828270,45.81897880030
"1479",Cricetus cricetus,34TCR97,19.68100212380,45.82094960370
"1480",Cricetus cricetus,34TCR88,19.51725773940,45.90895428010
"1481",Cricetus cricetus,34TCR98,19.64615370360,45.91055434730
"1482",Cricetus cricetus,34TCR99,19.64396041010,46.00053330900
"1483",Cricetus cricetus,34TCR89,19.51485580730,45.99892823960
"1484",Cricetus cricetus,34TCS90,19.64175665500,46.09051076630
"1485",Cricetus cricetus,34TDS00,19.77108141410,46.09197458570
"1486",Cricetus cricetus,34TDS10,19.86758082980,46.09296533760
"1487",Cricetus cricetus,34TDS11,19.89862286440,46.18327675730
"1488",Cricetus cricetus,34TDR09,19.74024531720,46.00162923000
"1489",Cricetus cricetus,34TDR08,19.80773032350,45.91234852280
"1490",Cricetus cricetus,34TDR07,19.77703525000,45.82202405600
"1491",Cricetus cricetus,34TDR06,19.77900107620,45.73203756720
"1492",Cricetus cricetus,34TDR04,19.78290487790,45.55206012240
"1493",Cricetus cricetus,34TDR03,19.75233764220,45.46171268310
"1494",Cricetus cricetus,34TDR02,19.78677190450,45.37207672330
"1495",Cricetus cricetus,34TDR12,19.91445572430,45.37336175370
"1496",Cricetus cricetus,34TDR14,19.94340226230,45.55365153480
"1497",Cricetus cricetus,34TDR17,19.87307206260,45.82300561880
"1498",Cricetus cricetus,34TDR18,19.90397584310,45.91331837630
"1499",Cricetus cricetus,34TDR19,19.90220000500,46.00330598000
"1500",Cricetus cricetus,34TCR37,18.87639617560,45.80883102220
"1501",Cricetus cricetus,34TCR21,18.76924174950,45.26671637300
"1502",Cricetus cricetus,34TCR51,19.11880028500,45.27300552260
"1503",Cricetus cricetus,34TCR61,19.27886412090,45.27553650410
"1504",Cricetus cricetus,34TCR71,19.40630415610,45.27738634160
"1505",Cricetus cricetus,34TCR50,19.12176904670,45.18303841990
"1506",Cricetus cricetus,34TCQ69,19.28427985130,45.09558490130
"1507",Cricetus cricetus,34TCQ79,19.41131931170,45.09742323240
"1508",Cricetus cricetus,34TCQ89,19.53837051830,45.09912029180
"1509",Cricetus cricetus,34TCQ88,19.54066149670,45.00913115170
"1510",Cricetus cricetus,34TCQ98,19.63523550820,45.01029478580
"1511",Cricetus cricetus,34TCR81,19.53375607360,45.27909402400
"1512",Cricetus cricetus,34TCR91,19.69356425280,45.28102816630
"1513",Cricetus cricetus,34TCR90,19.66333069230,45.19066853250
"1514",Cricetus cricetus,34TDQ09,19.76021053890,45.10173847580
"1515",Cricetus cricetus,34TDQ08,19.79439732340,45.01209207260
"1516",Cricetus cricetus,34TDQ07,19.79628134870,44.92209219250
"1517",Cricetus cricetus,34TDQ06,19.79815654420,44.83209082640
"1518",Cricetus cricetus,34TDQ16,19.89255204920,44.83303942500
"1519",Cricetus cricetus,34TDQ26,20.05113692940,44.83447314400
"1520",Cricetus cricetus,34TDQ25,20.05261063930,44.74446286880
"1521",Cricetus cricetus,34TDQ17,19.92296486690,44.92335732870
"1522",Cricetus cricetus,34TDQ27,20.04965628640,44.92448195640
"1523",Cricetus cricetus,34TDQ28,20.08021474340,45.01474598680
"1524",Cricetus cricetus,34TDQ18,19.92127902390,45.01336116280
"1525",Cricetus cricetus,34TDR10,19.91788345160,45.19336440790
"1526",Cricetus cricetus,34TDR20,20.01292233460,45.19421945660
"1527",Cricetus cricetus,34TDQ29,20.04667404270,45.10449519150
"1528",Cricetus cricetus,34TDQ19,19.91958523390,45.10336352260
"1529",Cricetus cricetus,34TDQ38,20.17506533060,45.01547647860
"1530",Cricetus cricetus,34TDQ37,20.17635467840,44.92546605350
"1531",Cricetus cricetus,34TDQ36,20.17763798280,44.83545417470
"1532",Cricetus cricetus,34TDQ35,20.17891527790,44.74544084240
"1533",Cricetus cricetus,34TDQ45,20.30522589140,44.74627914080
"1534",Cricetus cricetus,34TDQ46,20.30414504510,44.83629509360
"1535",Cricetus cricetus,34TDQ47,20.27106042850,44.92610392490
"1536",Cricetus cricetus,34TDQ58,20.39687474480,45.01685738960
"1537",Cricetus cricetus,34TDQ56,20.43065719280,44.83699588420
"1538",Cricetus cricetus,34TDQ55,20.46329240090,44.74712549820
"1539",Cricetus cricetus,34TDQ66,20.58892600070,44.83766934240
"1540",Cricetus cricetus,34TDQ65,20.52606018780,44.74740322740
"1541",Cricetus cricetus,34TDQ75,20.65243158510,44.74785773580
"1542",Cricetus cricetus,34TDQ76,20.68369304620,44.83797702970
"1543",Cricetus cricetus,34TDQ86,20.81021490280,44.83825736500
"1544",Cricetus cricetus,34TDQ85,20.81050971600,44.74823529710
"1545",Cricetus cricetus,34TDQ67,20.55648239860,44.92757498390
"1546",Cricetus cricetus,34TDQ77,20.68319938820,44.92799679480
"1547",Cricetus cricetus,34TDQ94,20.93693423110,44.65835109950
"1548",Cricetus cricetus,34TDQ95,20.93683641900,44.74837502940
"1549",Cricetus cricetus,34TDQ96,20.90503330490,44.83836967240
"1550",Cricetus cricetus,34TDQ97,20.93663941280,44.92841861370
"1551",Cricetus cricetus,34TDQ39,20.17376990450,45.10548545000
"1552",Cricetus cricetus,34TDQ48,20.30196806860,45.01632266290
"1553",Cricetus cricetus,34TDQ49,20.30087187960,45.10633427920
"1554",Cricetus cricetus,34TDQ59,20.42797902800,45.10704166230
"1555",Cricetus cricetus,34TDQ68,20.55578804090,45.01759200130
"1556",Cricetus cricetus,34TDQ78,20.68270340500,45.01801513060
"1557",Cricetus cricetus,34TDQ69,20.55509040940,45.10760758530
"1558",Cricetus cricetus,34TDQ79,20.65025109950,45.10793269890
"1559",Cricetus cricetus,34TDQ88,20.80962110770,45.01829722130
"1560",Cricetus cricetus,34TDQ99,20.93644054640,45.10845649770
"1561",Cricetus cricetus,34TEQ08,21.06345978690,45.01843826820
"1562",Cricetus cricetus,34TEQ06,21.09496669530,44.83836967240
"1563",Cricetus cricetus,34TEQ04,21.06306576930,44.65835109950
"1564",Cricetus cricetus,34TEQ03,21.06296841440,44.56832574440
"1565",Cricetus cricetus,34TDQ93,20.93703158600,44.56832574440
"1566",Cricetus cricetus,34TEQ13,21.18890478790,44.56818688190
"1567",Cricetus cricetus,34TEQ14,21.18919685030,44.65821180280
